order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM-000003848,ORD-00001534,PROD-000192,3,222.13,27.63
ITEM-000003849,ORD-00001534,PROD-000015,1,77.71,5.15
ITEM-000003850,ORD-00001534,PROD-000241,1,199.27,29.29
ITEM-000003851,ORD-00001534,PROD-000074,4,214.62,2.0
ITEM-000003852,ORD-00001535,PROD-000269,2,116.44,3.68
ITEM-000003853,ORD-00001535,PROD-000008,3,169.86,30.48
ITEM-000003854,ORD-00001535,PROD-000048,4,239.02,47.24
ITEM-000003855,ORD-00001535,PROD-000058,4,86.29,8.02
ITEM-000003856,ORD-00001536,PROD-000275,4,143.99,3.87
ITEM-000003857,ORD-00001536,PROD-000001,3,161.47,15.38
ITEM-000003858,ORD-00001536,PROD-000132,2,261.68,16.9
ITEM-000003859,ORD-00001536,PROD-000277,3,89.29,17.09
ITEM-000003860,ORD-00001537,PROD-000245,4,6.0,0.9
ITEM-000003861,ORD-00001538,PROD-000065,2,11.5,1.18
ITEM-000003862,ORD-00001538,PROD-000074,2,214.62,28.3
ITEM-000003863,ORD-00001539,PROD-000207,3,264.8,46.97
ITEM-000003864,ORD-00001540,PROD-000128,2,144.64,7.25
ITEM-000003865,ORD-00001541,PROD-000169,4,273.71,36.59
ITEM-000003866,ORD-00001541,PROD-000267,5,237.37,27.4
ITEM-000003867,ORD-00001541,PROD-000137,2,34.68,2.27
ITEM-000003868,ORD-00001542,PROD-000075,5,62.62,9.22
ITEM-000003869,ORD-00001542,PROD-000018,4,116.66,14.74
ITEM-000003870,ORD-00001542,PROD-000102,2,242.49,0.69
ITEM-000003871,ORD-00001543,PROD-000122,2,174.47,13.84
ITEM-000003872,ORD-00001544,PROD-000293,4,32.6,3.15
ITEM-000003873,ORD-00001545,PROD-000097,5,186.58,15.14
ITEM-000003874,ORD-00001545,PROD-000110,4,230.22,28.61
ITEM-000003875,ORD-00001545,PROD-000280,4,137.35,3.24
ITEM-000003876,ORD-00001546,PROD-000264,3,25.07,1.69
ITEM-000003877,ORD-00001546,PROD-000096,3,261.99,17.87
ITEM-000003878,ORD-00001546,PROD-000250,5,168.52,15.38
ITEM-000003879,ORD-00001547,PROD-000176,5,207.29,10.9
ITEM-000003880,ORD-00001548,PROD-000219,1,170.99,32.99
ITEM-000003881,ORD-00001548,PROD-000065,1,11.5,0.52
ITEM-000003882,ORD-00001548,PROD-000235,1,121.53,2.92
ITEM-000003883,ORD-00001549,PROD-000065,3,11.5,0.71
ITEM-000003884,ORD-00001549,PROD-000224,5,108.39,21.34
ITEM-000003885,ORD-00001549,PROD-000043,5,44.85,1.64
ITEM-000003886,ORD-00001550,PROD-000073,2,65.08,10.1
ITEM-000003887,ORD-00001550,PROD-000102,3,242.49,25.49
ITEM-000003888,ORD-00001551,PROD-000289,5,86.07,9.04
ITEM-000003889,ORD-00001551,PROD-000273,3,164.42,17.74
ITEM-000003890,ORD-00001552,PROD-000192,2,222.13,4.45
ITEM-000003891,ORD-00001552,PROD-000085,5,65.75,2.98
ITEM-000003892,ORD-00001553,PROD-000277,5,89.29,7.57
ITEM-000003893,ORD-00001553,PROD-000104,3,157.98,1.55
ITEM-000003894,ORD-00001554,PROD-000152,4,40.04,7.21
ITEM-000003895,ORD-00001554,PROD-000216,4,179.85,16.83
ITEM-000003896,ORD-00001554,PROD-000070,3,170.09,0.01
ITEM-000003897,ORD-00001554,PROD-000129,5,145.51,19.44
ITEM-000003898,ORD-00001555,PROD-000035,1,17.96,2.71
ITEM-000003899,ORD-00001555,PROD-000072,2,70.42,6.77
ITEM-000003900,ORD-00001556,PROD-000125,4,191.28,30.08
ITEM-000003901,ORD-00001556,PROD-000215,4,145.42,17.2
ITEM-000003902,ORD-00001557,PROD-000180,1,175.36,7.94
ITEM-000003903,ORD-00001557,PROD-000142,2,42.45,7.58
ITEM-000003904,ORD-00001558,PROD-000300,2,90.24,3.71
ITEM-000003905,ORD-00001559,PROD-000142,3,42.45,0.09
ITEM-000003906,ORD-00001559,PROD-000061,5,156.43,9.73
ITEM-000003907,ORD-00001560,PROD-000242,2,248.42,32.81
ITEM-000003908,ORD-00001561,PROD-000064,5,39.81,5.92
ITEM-000003909,ORD-00001561,PROD-000233,2,153.78,2.17
ITEM-000003910,ORD-00001561,PROD-000175,3,285.03,54.13
ITEM-000003911,ORD-00001562,PROD-000196,3,266.04,6.0
ITEM-000003912,ORD-00001563,PROD-000219,5,170.99,5.76
ITEM-000003913,ORD-00001563,PROD-000250,3,168.52,7.57
ITEM-000003914,ORD-00001563,PROD-000053,1,113.39,22.62
ITEM-000003915,ORD-00001563,PROD-000186,2,39.92,6.94
ITEM-000003916,ORD-00001564,PROD-000222,4,173.52,1.97
ITEM-000003917,ORD-00001564,PROD-000054,3,6.16,1.04
ITEM-000003918,ORD-00001564,PROD-000142,3,42.45,5.44
ITEM-000003919,ORD-00001564,PROD-000169,4,273.71,36.51
ITEM-000003920,ORD-00001565,PROD-000183,1,197.83,0.51
ITEM-000003921,ORD-00001565,PROD-000249,2,45.99,5.39
ITEM-000003922,ORD-00001565,PROD-000114,5,178.3,15.47
ITEM-000003923,ORD-00001566,PROD-000054,4,6.16,0.69
ITEM-000003924,ORD-00001566,PROD-000290,4,96.01,11.65
ITEM-000003925,ORD-00001566,PROD-000196,1,266.04,32.01
ITEM-000003926,ORD-00001567,PROD-000295,1,19.6,0.46
ITEM-000003927,ORD-00001568,PROD-000185,5,183.85,24.73
ITEM-000003928,ORD-00001568,PROD-000216,4,179.85,25.84
ITEM-000003929,ORD-00001569,PROD-000178,4,192.03,32.73
ITEM-000003930,ORD-00001570,PROD-000205,4,111.74,14.95
ITEM-000003931,ORD-00001571,PROD-000111,5,8.47,0.31
ITEM-000003932,ORD-00001572,PROD-000051,3,151.67,27.93
ITEM-000003933,ORD-00001572,PROD-000015,4,77.71,13.2
ITEM-000003934,ORD-00001572,PROD-000130,3,154.33,25.26
ITEM-000003935,ORD-00001573,PROD-000181,2,155.05,8.58
ITEM-000003936,ORD-00001573,PROD-000025,3,124.64,11.42
ITEM-000003937,ORD-00001573,PROD-000135,2,164.35,6.88
ITEM-000003938,ORD-00001574,PROD-000206,3,129.81,20.28
ITEM-000003939,ORD-00001574,PROD-000089,4,64.06,10.98
ITEM-000003940,ORD-00001574,PROD-000171,3,85.33,10.52
ITEM-000003941,ORD-00001575,PROD-000163,3,87.64,1.78
ITEM-000003942,ORD-00001575,PROD-000047,4,16.68,1.04
ITEM-000003943,ORD-00001576,PROD-000096,4,261.99,10.59
ITEM-000003944,ORD-00001576,PROD-000249,3,45.99,3.1
ITEM-000003945,ORD-00001576,PROD-000225,3,155.38,23.46
ITEM-000003946,ORD-00001576,PROD-000087,3,82.01,0.26
ITEM-000003947,ORD-00001577,PROD-000298,3,75.81,13.78
ITEM-000003948,ORD-00001577,PROD-000287,3,54.46,8.24
ITEM-000003949,ORD-00001578,PROD-000204,5,193.75,26.96
ITEM-000003950,ORD-00001578,PROD-000102,1,242.49,4.39
ITEM-000003951,ORD-00001579,PROD-000135,2,164.35,23.53
ITEM-000003952,ORD-00001579,PROD-000273,3,164.42,13.05
ITEM-000003953,ORD-00001579,PROD-000198,1,196.53,33.21
ITEM-000003954,ORD-00001579,PROD-000151,5,206.31,23.52
ITEM-000003955,ORD-00001580,PROD-000166,2,161.73,14.31
ITEM-000003956,ORD-00001581,PROD-000126,5,87.75,2.72
ITEM-000003957,ORD-00001582,PROD-000014,4,250.44,11.24
ITEM-000003958,ORD-00001582,PROD-000113,2,38.45,6.73
ITEM-000003959,ORD-00001582,PROD-000226,2,148.45,4.32
ITEM-000003960,ORD-00001583,PROD-000125,1,191.28,32.81
ITEM-000003961,ORD-00001583,PROD-000248,4,206.76,17.14
ITEM-000003962,ORD-00001583,PROD-000283,5,40.56,1.56
ITEM-000003963,ORD-00001584,PROD-000266,5,145.38,11.62
ITEM-000003964,ORD-00001584,PROD-000295,4,19.6,2.93
ITEM-000003965,ORD-00001585,PROD-000135,4,164.35,12.17
ITEM-000003966,ORD-00001585,PROD-000121,3,258.33,27.92
ITEM-000003967,ORD-00001585,PROD-000040,2,52.71,3.39
ITEM-000003968,ORD-00001586,PROD-000276,5,96.15,2.48
ITEM-000003969,ORD-00001586,PROD-000260,4,87.01,9.32
ITEM-000003970,ORD-00001587,PROD-000117,3,220.67,31.67
ITEM-000003971,ORD-00001588,PROD-000239,3,261.64,30.05
ITEM-000003972,ORD-00001588,PROD-000028,4,283.29,35.06
ITEM-000003973,ORD-00001589,PROD-000224,1,108.39,20.66
ITEM-000003974,ORD-00001589,PROD-000088,1,144.7,16.21
ITEM-000003975,ORD-00001589,PROD-000287,1,54.46,9.76
ITEM-000003976,ORD-00001589,PROD-000245,2,6.0,0.08
ITEM-000003977,ORD-00001590,PROD-000034,3,22.91,2.61
ITEM-000003978,ORD-00001590,PROD-000015,5,77.71,7.63
ITEM-000003979,ORD-00001590,PROD-000069,4,294.54,12.68
ITEM-000003980,ORD-00001591,PROD-000159,5,115.09,16.05
ITEM-000003981,ORD-00001591,PROD-000156,3,108.51,5.05
ITEM-000003982,ORD-00001591,PROD-000261,4,28.24,0.81
ITEM-000003983,ORD-00001591,PROD-000277,5,89.29,5.62
ITEM-000003984,ORD-00001592,PROD-000028,3,283.29,33.28
ITEM-000003985,ORD-00001593,PROD-000033,5,93.06,7.7
ITEM-000003986,ORD-00001594,PROD-000100,2,199.6,39.11
ITEM-000003987,ORD-00001594,PROD-000092,2,68.92,0.41
ITEM-000003988,ORD-00001595,PROD-000062,3,155.19,2.77
ITEM-000003989,ORD-00001595,PROD-000207,5,264.8,37.12
ITEM-000003990,ORD-00001595,PROD-000199,4,250.55,19.11
ITEM-000003991,ORD-00001595,PROD-000243,2,179.01,30.33
ITEM-000003992,ORD-00001596,PROD-000050,3,41.26,2.93
ITEM-000003993,ORD-00001596,PROD-000221,3,68.23,6.82
ITEM-000003994,ORD-00001597,PROD-000134,4,240.79,9.66
ITEM-000003995,ORD-00001597,PROD-000180,1,175.36,11.91
ITEM-000003996,ORD-00001598,PROD-000269,3,116.44,0.48
ITEM-000003997,ORD-00001599,PROD-000286,1,239.45,32.69
ITEM-000003998,ORD-00001600,PROD-000087,1,82.01,15.8
ITEM-000003999,ORD-00001601,PROD-000003,3,94.19,7.25
ITEM-000004000,ORD-00001602,PROD-000291,5,181.27,13.59
ITEM-000004001,ORD-00001603,PROD-000089,2,64.06,8.15
ITEM-000004002,ORD-00001604,PROD-000094,5,220.54,9.63
ITEM-000004003,ORD-00001604,PROD-000177,1,110.22,19.22
ITEM-000004004,ORD-00001604,PROD-000080,5,141.46,10.59
ITEM-000004005,ORD-00001604,PROD-000091,4,82.4,11.64
ITEM-000004006,ORD-00001605,PROD-000260,2,87.01,14.17
ITEM-000004007,ORD-00001605,PROD-000228,1,119.68,14.89
ITEM-000004008,ORD-00001606,PROD-000160,3,96.22,2.07
ITEM-000004009,ORD-00001607,PROD-000266,2,145.38,26.18
ITEM-000004010,ORD-00001607,PROD-000255,2,36.59,4.42
ITEM-000004011,ORD-00001608,PROD-000233,5,153.78,25.58
ITEM-000004012,ORD-00001608,PROD-000230,1,66.97,8.96
ITEM-000004013,ORD-00001608,PROD-000034,3,22.91,1.13
ITEM-000004014,ORD-00001609,PROD-000123,4,211.38,7.96
ITEM-000004015,ORD-00001609,PROD-000207,1,264.8,18.98
ITEM-000004016,ORD-00001610,PROD-000051,5,151.67,2.76
ITEM-000004017,ORD-00001610,PROD-000165,5,223.01,25.11
ITEM-000004018,ORD-00001610,PROD-000273,5,164.42,12.96
ITEM-000004019,ORD-00001610,PROD-000280,2,137.35,7.76
ITEM-000004020,ORD-00001611,PROD-000230,2,66.97,3.92
ITEM-000004021,ORD-00001611,PROD-000219,4,170.99,14.88
ITEM-000004022,ORD-00001612,PROD-000252,1,138.21,13.58
ITEM-000004023,ORD-00001613,PROD-000288,4,13.25,1.62
ITEM-000004024,ORD-00001613,PROD-000157,4,15.55,3.09
ITEM-000004025,ORD-00001613,PROD-000148,1,173.72,18.33
ITEM-000004026,ORD-00001614,PROD-000097,1,186.58,11.46
ITEM-000004027,ORD-00001615,PROD-000161,1,9.57,1.02
ITEM-000004028,ORD-00001615,PROD-000025,3,124.64,9.59
ITEM-000004029,ORD-00001616,PROD-000276,1,96.15,15.84
ITEM-000004030,ORD-00001616,PROD-000223,5,37.75,3.96
ITEM-000004031,ORD-00001616,PROD-000092,5,68.92,5.11
ITEM-000004032,ORD-00001617,PROD-000110,1,230.22,21.05
ITEM-000004033,ORD-00001618,PROD-000114,3,178.3,2.6
ITEM-000004034,ORD-00001618,PROD-000105,4,56.39,2.33
ITEM-000004035,ORD-00001619,PROD-000024,4,195.99,8.08
ITEM-000004036,ORD-00001620,PROD-000149,1,175.39,31.72
ITEM-000004037,ORD-00001621,PROD-000091,4,82.4,13.62
ITEM-000004038,ORD-00001621,PROD-000191,4,254.19,2.28
ITEM-000004039,ORD-00001621,PROD-000073,5,65.08,3.2
ITEM-000004040,ORD-00001622,PROD-000217,5,39.78,5.65
ITEM-000004041,ORD-00001622,PROD-000159,2,115.09,21.64
ITEM-000004042,ORD-00001622,PROD-000140,4,113.52,15.67
ITEM-000004043,ORD-00001623,PROD-000212,4,196.7,10.94
ITEM-000004044,ORD-00001623,PROD-000098,4,54.47,2.76
ITEM-000004045,ORD-00001623,PROD-000006,4,20.4,0.17
ITEM-000004046,ORD-00001623,PROD-000230,2,66.97,8.88
ITEM-000004047,ORD-00001624,PROD-000037,1,237.13,5.47
ITEM-000004048,ORD-00001624,PROD-000251,1,149.42,5.48
ITEM-000004049,ORD-00001625,PROD-000086,3,126.38,24.15
ITEM-000004050,ORD-00001625,PROD-000204,3,193.75,20.78
ITEM-000004051,ORD-00001625,PROD-000146,5,200.24,10.47
ITEM-000004052,ORD-00001626,PROD-000203,2,217.05,41.25
ITEM-000004053,ORD-00001627,PROD-000103,2,155.54,16.12
ITEM-000004054,ORD-00001627,PROD-000019,4,146.76,14.05
ITEM-000004055,ORD-00001627,PROD-000058,2,86.29,0.66
ITEM-000004056,ORD-00001627,PROD-000199,2,250.55,4.19
ITEM-000004057,ORD-00001628,PROD-000124,4,85.6,10.53
ITEM-000004058,ORD-00001629,PROD-000074,4,214.62,25.63
ITEM-000004059,ORD-00001629,PROD-000022,5,178.72,27.41
ITEM-000004060,ORD-00001629,PROD-000097,2,186.58,27.05
ITEM-000004061,ORD-00001629,PROD-000023,5,61.71,0.18
ITEM-000004062,ORD-00001630,PROD-000175,3,285.03,52.55
ITEM-000004063,ORD-00001630,PROD-000180,4,175.36,7.04
ITEM-000004064,ORD-00001631,PROD-000201,4,154.94,4.74
ITEM-000004065,ORD-00001632,PROD-000259,1,58.93,2.65
ITEM-000004066,ORD-00001632,PROD-000100,3,199.6,26.27
ITEM-000004067,ORD-00001632,PROD-000225,1,155.38,27.08
ITEM-000004068,ORD-00001633,PROD-000126,5,87.75,9.28
ITEM-000004069,ORD-00001634,PROD-000074,5,214.62,41.39
ITEM-000004070,ORD-00001634,PROD-000030,1,45.68,6.26
ITEM-000004071,ORD-00001635,PROD-000266,5,145.38,0.51
ITEM-000004072,ORD-00001635,PROD-000087,3,82.01,6.07
ITEM-000004073,ORD-00001635,PROD-000074,1,214.62,29.37
ITEM-000004074,ORD-00001635,PROD-000004,4,61.96,0.04
ITEM-000004075,ORD-00001636,PROD-000199,5,250.55,6.0
ITEM-000004076,ORD-00001637,PROD-000019,5,146.76,16.01
ITEM-000004077,ORD-00001637,PROD-000011,4,40.55,7.6
ITEM-000004078,ORD-00001638,PROD-000145,5,223.58,17.29
ITEM-000004079,ORD-00001638,PROD-000122,4,174.47,21.38
ITEM-000004080,ORD-00001638,PROD-000177,4,110.22,10.56
ITEM-000004081,ORD-00001638,PROD-000079,4,158.41,17.0
ITEM-000004082,ORD-00001639,PROD-000115,2,48.49,2.78
ITEM-000004083,ORD-00001639,PROD-000090,4,115.9,23.16
ITEM-000004084,ORD-00001639,PROD-000083,3,56.68,8.39
ITEM-000004085,ORD-00001640,PROD-000154,2,128.85,1.1
ITEM-000004086,ORD-00001640,PROD-000211,5,34.19,5.82
ITEM-000004087,ORD-00001640,PROD-000206,2,129.81,21.81
ITEM-000004088,ORD-00001640,PROD-000181,2,155.05,29.21
ITEM-000004089,ORD-00001641,PROD-000214,4,199.19,29.22
ITEM-000004090,ORD-00001641,PROD-000228,4,119.68,11.09
ITEM-000004091,ORD-00001641,PROD-000173,3,253.18,33.69
ITEM-000004092,ORD-00001641,PROD-000069,5,294.54,12.13
ITEM-000004093,ORD-00001642,PROD-000098,5,54.47,2.12
ITEM-000004094,ORD-00001642,PROD-000187,4,71.53,7.84
ITEM-000004095,ORD-00001643,PROD-000192,3,222.13,9.49
ITEM-000004096,ORD-00001643,PROD-000073,4,65.08,1.41
ITEM-000004097,ORD-00001643,PROD-000232,3,124.85,22.59
ITEM-000004098,ORD-00001643,PROD-000212,1,196.7,7.84
ITEM-000004099,ORD-00001644,PROD-000283,2,40.56,5.35
ITEM-000004100,ORD-00001644,PROD-000265,4,55.67,2.01
ITEM-000004101,ORD-00001644,PROD-000227,1,231.18,32.09
ITEM-000004102,ORD-00001645,PROD-000291,2,181.27,9.91
ITEM-000004103,ORD-00001645,PROD-000289,2,86.07,11.04
ITEM-000004104,ORD-00001645,PROD-000295,2,19.6,0.59
ITEM-000004105,ORD-00001645,PROD-000163,4,87.64,4.31
ITEM-000004106,ORD-00001646,PROD-000250,3,168.52,20.57
ITEM-000004107,ORD-00001646,PROD-000272,1,241.9,32.71
ITEM-000004108,ORD-00001647,PROD-000044,1,31.7,0.05
ITEM-000004109,ORD-00001648,PROD-000170,1,124.7,7.81
ITEM-000004110,ORD-00001649,PROD-000104,2,157.98,30.27
ITEM-000004111,ORD-00001649,PROD-000158,1,51.52,3.74
ITEM-000004112,ORD-00001649,PROD-000162,5,263.26,47.62
ITEM-000004113,ORD-00001650,PROD-000244,3,54.61,7.68
ITEM-000004114,ORD-00001650,PROD-000149,3,175.39,3.56
ITEM-000004115,ORD-00001650,PROD-000288,2,13.25,2.39
ITEM-000004116,ORD-00001650,PROD-000078,2,104.84,8.71
ITEM-000004117,ORD-00001651,PROD-000082,5,153.69,16.98
ITEM-000004118,ORD-00001651,PROD-000241,3,199.27,27.5
ITEM-000004119,ORD-00001651,PROD-000128,1,144.64,19.2
ITEM-000004120,ORD-00001651,PROD-000076,4,192.0,3.73
ITEM-000004121,ORD-00001652,PROD-000070,4,170.09,16.08
ITEM-000004122,ORD-00001653,PROD-000088,1,144.7,16.96
ITEM-000004123,ORD-00001653,PROD-000186,4,39.92,4.67
ITEM-000004124,ORD-00001653,PROD-000094,4,220.54,39.43
ITEM-000004125,ORD-00001653,PROD-000252,5,138.21,9.5
ITEM-000004126,ORD-00001654,PROD-000044,3,31.7,0.44
ITEM-000004127,ORD-00001654,PROD-000070,5,170.09,10.21
ITEM-000004128,ORD-00001654,PROD-000202,2,170.28,3.78
ITEM-000004129,ORD-00001655,PROD-000165,3,223.01,31.73
ITEM-000004130,ORD-00001655,PROD-000043,3,44.85,5.41
ITEM-000004131,ORD-00001656,PROD-000009,5,38.67,6.89
ITEM-000004132,ORD-00001656,PROD-000214,2,199.19,14.55
ITEM-000004133,ORD-00001656,PROD-000130,2,154.33,15.85
ITEM-000004134,ORD-00001656,PROD-000267,1,237.37,23.24
ITEM-000004135,ORD-00001657,PROD-000027,2,268.28,37.59
ITEM-000004136,ORD-00001657,PROD-000135,4,164.35,32.74
ITEM-000004137,ORD-00001658,PROD-000021,3,258.38,38.76
ITEM-000004138,ORD-00001658,PROD-000235,1,121.53,8.09
ITEM-000004139,ORD-00001658,PROD-000017,2,59.6,10.39
ITEM-000004140,ORD-00001659,PROD-000294,1,268.13,16.23
ITEM-000004141,ORD-00001660,PROD-000241,4,199.27,15.48
ITEM-000004142,ORD-00001660,PROD-000139,4,20.83,1.4
ITEM-000004143,ORD-00001661,PROD-000209,3,179.59,4.75
ITEM-000004144,ORD-00001661,PROD-000178,3,192.03,21.21
ITEM-000004145,ORD-00001661,PROD-000251,3,149.42,7.97
ITEM-000004146,ORD-00001661,PROD-000231,1,126.83,20.43
ITEM-000004147,ORD-00001662,PROD-000261,1,28.24,0.13
ITEM-000004148,ORD-00001662,PROD-000066,1,12.81,0.62
ITEM-000004149,ORD-00001662,PROD-000091,3,82.4,1.07
ITEM-000004150,ORD-00001663,PROD-000045,1,139.38,0.27
ITEM-000004151,ORD-00001663,PROD-000007,3,234.37,40.79
ITEM-000004152,ORD-00001664,PROD-000080,5,141.46,17.71
ITEM-000004153,ORD-00001665,PROD-000170,1,124.7,15.28
ITEM-000004154,ORD-00001665,PROD-000029,2,254.26,10.15
ITEM-000004155,ORD-00001665,PROD-000042,2,20.87,0.38
ITEM-000004156,ORD-00001665,PROD-000047,1,16.68,1.44
ITEM-000004157,ORD-00001666,PROD-000108,1,129.74,18.6
ITEM-000004158,ORD-00001666,PROD-000199,3,250.55,31.34
ITEM-000004159,ORD-00001667,PROD-000244,2,54.61,7.74
ITEM-000004160,ORD-00001667,PROD-000254,5,59.19,8.36
ITEM-000004161,ORD-00001668,PROD-000148,5,173.72,30.05
ITEM-000004162,ORD-00001668,PROD-000032,4,114.8,4.25
ITEM-000004163,ORD-00001668,PROD-000004,1,61.96,2.18
ITEM-000004164,ORD-00001668,PROD-000102,3,242.49,6.98
ITEM-000004165,ORD-00001669,PROD-000064,1,39.81,1.5
ITEM-000004166,ORD-00001669,PROD-000165,2,223.01,7.24
ITEM-000004167,ORD-00001670,PROD-000212,5,196.7,25.2
ITEM-000004168,ORD-00001670,PROD-000112,4,194.6,9.77
ITEM-000004169,ORD-00001670,PROD-000177,2,110.22,11.7
ITEM-000004170,ORD-00001671,PROD-000145,2,223.58,2.89
ITEM-000004171,ORD-00001671,PROD-000033,4,93.06,6.41
ITEM-000004172,ORD-00001671,PROD-000031,5,215.03,32.5
ITEM-000004173,ORD-00001672,PROD-000041,4,146.19,0.35
ITEM-000004174,ORD-00001672,PROD-000046,3,37.28,4.39
ITEM-000004175,ORD-00001672,PROD-000186,5,39.92,5.41
ITEM-000004176,ORD-00001672,PROD-000034,5,22.91,1.2
ITEM-000004177,ORD-00001673,PROD-000231,3,126.83,18.83
ITEM-000004178,ORD-00001673,PROD-000246,3,42.16,4.21
ITEM-000004179,ORD-00001673,PROD-000251,3,149.42,16.31
ITEM-000004180,ORD-00001674,PROD-000117,5,220.67,7.53
ITEM-000004181,ORD-00001674,PROD-000181,4,155.05,14.42
ITEM-000004182,ORD-00001675,PROD-000167,4,71.98,6.67
ITEM-000004183,ORD-00001675,PROD-000238,4,67.16,2.05
ITEM-000004184,ORD-00001675,PROD-000198,4,196.53,37.33
ITEM-000004185,ORD-00001675,PROD-000072,3,70.42,5.37
ITEM-000004186,ORD-00001676,PROD-000205,3,111.74,0.31
ITEM-000004187,ORD-00001676,PROD-000089,2,64.06,7.6
ITEM-000004188,ORD-00001677,PROD-000112,1,194.6,0.64
ITEM-000004189,ORD-00001677,PROD-000242,2,248.42,13.46
ITEM-000004190,ORD-00001678,PROD-000012,4,166.44,13.06
ITEM-000004191,ORD-00001678,PROD-000156,5,108.51,6.03
ITEM-000004192,ORD-00001679,PROD-000250,5,168.52,24.39
ITEM-000004193,ORD-00001679,PROD-000222,4,173.52,32.88
ITEM-000004194,ORD-00001680,PROD-000250,1,168.52,11.91
ITEM-000004195,ORD-00001680,PROD-000055,1,139.15,26.52
ITEM-000004196,ORD-00001681,PROD-000149,2,175.39,8.25
ITEM-000004197,ORD-00001681,PROD-000254,2,59.19,4.93
ITEM-000004198,ORD-00001681,PROD-000007,3,234.37,29.6
ITEM-000004199,ORD-00001681,PROD-000174,3,92.99,12.72
ITEM-000004200,ORD-00001682,PROD-000063,5,42.54,1.1
ITEM-000004201,ORD-00001682,PROD-000145,3,223.58,32.41
ITEM-000004202,ORD-00001682,PROD-000066,3,12.81,1.45
ITEM-000004203,ORD-00001682,PROD-000243,1,179.01,0.63
ITEM-000004204,ORD-00001683,PROD-000214,2,199.19,8.34
ITEM-000004205,ORD-00001683,PROD-000168,2,145.2,26.43
ITEM-000004206,ORD-00001683,PROD-000161,4,9.57,1.51
ITEM-000004207,ORD-00001684,PROD-000296,3,161.45,22.55
ITEM-000004208,ORD-00001684,PROD-000066,3,12.81,2.0
ITEM-000004209,ORD-00001684,PROD-000294,2,268.13,37.97
ITEM-000004210,ORD-00001685,PROD-000128,4,144.64,16.3
ITEM-000004211,ORD-00001685,PROD-000010,3,265.73,27.16
ITEM-000004212,ORD-00001686,PROD-000197,2,142.58,17.78
ITEM-000004213,ORD-00001687,PROD-000271,4,142.48,13.18
ITEM-000004214,ORD-00001688,PROD-000035,4,17.96,1.4
ITEM-000004215,ORD-00001688,PROD-000099,3,85.82,12.22
ITEM-000004216,ORD-00001688,PROD-000187,1,71.53,6.78
ITEM-000004217,ORD-00001689,PROD-000002,3,24.12,1.72
ITEM-000004218,ORD-00001689,PROD-000248,5,206.76,6.04
ITEM-000004219,ORD-00001690,PROD-000164,4,160.68,31.66
ITEM-000004220,ORD-00001690,PROD-000275,2,143.99,23.73
ITEM-000004221,ORD-00001690,PROD-000097,5,186.58,22.58
ITEM-000004222,ORD-00001691,PROD-000032,2,114.8,12.02
ITEM-000004223,ORD-00001691,PROD-000259,3,58.93,2.93
ITEM-000004224,ORD-00001691,PROD-000193,4,177.84,24.92
ITEM-000004225,ORD-00001692,PROD-000153,3,111.79,4.57
ITEM-000004226,ORD-00001693,PROD-000013,1,89.16,11.62
ITEM-000004227,ORD-00001693,PROD-000216,1,179.85,13.26
ITEM-000004228,ORD-00001693,PROD-000076,4,192.0,24.03
ITEM-000004229,ORD-00001694,PROD-000228,3,119.68,2.58
ITEM-000004230,ORD-00001694,PROD-000141,4,197.96,10.93
ITEM-000004231,ORD-00001695,PROD-000146,2,200.24,23.49
ITEM-000004232,ORD-00001695,PROD-000166,1,161.73,4.01
ITEM-000004233,ORD-00001695,PROD-000168,5,145.2,13.86
ITEM-000004234,ORD-00001695,PROD-000073,3,65.08,10.83
ITEM-000004235,ORD-00001696,PROD-000282,1,158.46,19.93
ITEM-000004236,ORD-00001696,PROD-000166,4,161.73,5.76
ITEM-000004237,ORD-00001696,PROD-000018,3,116.66,7.56
ITEM-000004238,ORD-00001696,PROD-000292,1,123.71,21.85
ITEM-000004239,ORD-00001697,PROD-000068,4,284.88,3.64
ITEM-000004240,ORD-00001698,PROD-000072,2,70.42,1.44
ITEM-000004241,ORD-00001699,PROD-000121,1,258.33,38.99
ITEM-000004242,ORD-00001699,PROD-000183,3,197.83,3.21
ITEM-000004243,ORD-00001700,PROD-000036,4,46.08,3.69
ITEM-000004244,ORD-00001700,PROD-000032,5,114.8,9.56
ITEM-000004245,ORD-00001700,PROD-000203,2,217.05,23.79
ITEM-000004246,ORD-00001701,PROD-000107,4,9.55,0.3
ITEM-000004247,ORD-00001702,PROD-000117,2,220.67,2.49
ITEM-000004248,ORD-00001702,PROD-000286,1,239.45,2.51
ITEM-000004249,ORD-00001702,PROD-000116,4,189.39,1.61
ITEM-000004250,ORD-00001703,PROD-000120,2,150.5,28.73
ITEM-000004251,ORD-00001703,PROD-000071,5,48.6,3.11
ITEM-000004252,ORD-00001704,PROD-000203,1,217.05,22.15
ITEM-000004253,ORD-00001704,PROD-000149,4,175.39,0.82
ITEM-000004254,ORD-00001704,PROD-000213,5,151.52,2.06
ITEM-000004255,ORD-00001704,PROD-000103,5,155.54,1.12
ITEM-000004256,ORD-00001705,PROD-000299,4,233.47,0.33
ITEM-000004257,ORD-00001705,PROD-000042,5,20.87,3.68
