payment_id,order_id,payment_method,payment_status,amount
PAY-00001539,ORD-00001539,CASH,APPROVED,568.43
PAY-00001540,ORD-00001540,TRANSFER,APPROVED,802.72
PAY-00001541,ORD-00001541,TRANSFER,APPROVED,725.11
PAY-00001542,ORD-00001542,CASH,APPROVED,614.64
PAY-00001543,ORD-00001543,WALLET,APPROVED,680.49
PAY-00001544,ORD-00001544,TRANSFER,APPROVED,425.83
PAY-00001545,ORD-00001545,TRANSFER,APPROVED,844.76
PAY-00001546,ORD-00001546,WALLET,APPROVED,185.35
PAY-00001547,ORD-00001547,TRANSFER,APPROVED,759.09
PAY-00001548,ORD-00001548,WALLET,APPROVED,387.59
PAY-00001549,ORD-00001549,CARD,APPROVED,720.37
PAY-00001550,ORD-00001550,TRANSFER,APPROVED,591.76
PAY-00001551,ORD-00001551,TRANSFER,APPROVED,288.18
PAY-00001552,ORD-00001552,CARD,APPROVED,615.3
PAY-00001553,ORD-00001553,WALLET,APPROVED,187.94
PAY-00001554,ORD-00001554,TRANSFER,APPROVED,606.06
PAY-00001555,ORD-00001555,CARD,APPROVED,516.0
PAY-00001556,ORD-00001556,WALLET,APPROVED,417.06
PAY-00001557,ORD-00001557,TRANSFER,APPROVED,18.27
PAY-00001558,ORD-00001558,CASH,APPROVED,665.11
PAY-00001559,ORD-00001559,CARD,APPROVED,178.06
PAY-00001560,ORD-00001560,WALLET,APPROVED,41.57
PAY-00001561,ORD-00001561,CASH,APPROVED,822.75
PAY-00001562,ORD-00001562,WALLET,APPROVED,169.12
PAY-00001563,ORD-00001563,CASH,APPROVED,505.74
PAY-00001564,ORD-00001564,CASH,REFUNDED,0.0
PAY-00001565,ORD-00001565,CARD,APPROVED,201.06
PAY-00001566,ORD-00001566,CARD,REJECTED,0.0
PAY-00001567,ORD-00001567,CASH,APPROVED,72.86
PAY-00001568,ORD-00001568,CARD,APPROVED,349.7
PAY-00001569,ORD-00001569,WALLET,APPROVED,690.33
PAY-00001570,ORD-00001570,CASH,APPROVED,305.0
PAY-00001571,ORD-00001571,WALLET,APPROVED,872.02
PAY-00001572,ORD-00001572,CASH,APPROVED,715.03
PAY-00001573,ORD-00001573,WALLET,APPROVED,585.89
PAY-00001574,ORD-00001574,WALLET,APPROVED,645.55
PAY-00001575,ORD-00001575,CARD,APPROVED,529.35
PAY-00001576,ORD-00001576,CASH,APPROVED,806.97
PAY-00001577,ORD-00001577,CASH,APPROVED,801.51
PAY-00001578,ORD-00001578,TRANSFER,APPROVED,133.88
PAY-00001579,ORD-00001579,WALLET,APPROVED,51.41
PAY-00001580,ORD-00001580,WALLET,APPROVED,376.92
PAY-00001581,ORD-00001581,TRANSFER,APPROVED,173.92
PAY-00001582,ORD-00001582,WALLET,REFUNDED,0.0
PAY-00001583,ORD-00001583,TRANSFER,APPROVED,835.05
PAY-00001584,ORD-00001584,TRANSFER,APPROVED,310.38
PAY-00001585,ORD-00001585,TRANSFER,APPROVED,695.11
PAY-00001586,ORD-00001586,CASH,REJECTED,0.0
PAY-00001587,ORD-00001587,CASH,APPROVED,280.03
PAY-00001588,ORD-00001588,TRANSFER,APPROVED,742.35
PAY-00001589,ORD-00001589,CASH,APPROVED,890.51
PAY-00001590,ORD-00001590,TRANSFER,APPROVED,655.15
PAY-00001591,ORD-00001591,TRANSFER,APPROVED,685.49
PAY-00001592,ORD-00001592,CASH,APPROVED,292.07
PAY-00001593,ORD-00001593,WALLET,APPROVED,413.23
PAY-00001594,ORD-00001594,TRANSFER,APPROVED,285.43
PAY-00001595,ORD-00001595,WALLET,APPROVED,385.95
PAY-00001596,ORD-00001596,TRANSFER,APPROVED,534.46
PAY-00001597,ORD-00001597,TRANSFER,REJECTED,0.0
PAY-00001598,ORD-00001598,TRANSFER,APPROVED,882.45
PAY-00001599,ORD-00001599,CARD,APPROVED,435.18
PAY-00001600,ORD-00001600,WALLET,APPROVED,107.32
PAY-00001601,ORD-00001601,WALLET,APPROVED,191.11
PAY-00001602,ORD-00001602,TRANSFER,APPROVED,272.63
PAY-00001603,ORD-00001603,CASH,APPROVED,167.07
PAY-00001604,ORD-00001604,TRANSFER,APPROVED,113.01
PAY-00001605,ORD-00001605,CARD,APPROVED,814.67
PAY-00001606,ORD-00001606,TRANSFER,APPROVED,643.06
PAY-00001607,ORD-00001607,CARD,APPROVED,459.69
PAY-00001608,ORD-00001608,TRANSFER,APPROVED,141.28
PAY-00001609,ORD-00001609,WALLET,APPROVED,820.62
PAY-00001610,ORD-00001610,TRANSFER,APPROVED,667.5
PAY-00001611,ORD-00001611,WALLET,APPROVED,644.81
PAY-00001612,ORD-00001612,CASH,APPROVED,811.47
PAY-00001613,ORD-00001613,TRANSFER,APPROVED,177.35
PAY-00001614,ORD-00001614,TRANSFER,APPROVED,785.43
PAY-00001615,ORD-00001615,CASH,APPROVED,74.07
PAY-00001616,ORD-00001616,CASH,APPROVED,378.98
PAY-00001617,ORD-00001617,CASH,APPROVED,108.12
PAY-00001618,ORD-00001618,CARD,APPROVED,238.7
PAY-00001619,ORD-00001619,CASH,APPROVED,612.93
PAY-00001620,ORD-00001620,CASH,APPROVED,366.06
PAY-00001621,ORD-00001621,CARD,APPROVED,677.58
PAY-00001622,ORD-00001622,CARD,APPROVED,646.52
PAY-00001623,ORD-00001623,WALLET,APPROVED,30.99
PAY-00001624,ORD-00001624,TRANSFER,APPROVED,164.08
PAY-00001625,ORD-00001625,WALLET,APPROVED,331.91
PAY-00001626,ORD-00001626,CARD,APPROVED,631.62
PAY-00001627,ORD-00001627,CASH,APPROVED,649.02
PAY-00001628,ORD-00001628,CARD,APPROVED,544.41
PAY-00001629,ORD-00001629,CASH,APPROVED,226.11
PAY-00001630,ORD-00001630,WALLET,APPROVED,185.05
PAY-00001631,ORD-00001631,WALLET,APPROVED,749.95
PAY-00001632,ORD-00001632,WALLET,APPROVED,736.83
PAY-00001633,ORD-00001633,TRANSFER,REJECTED,0.0
PAY-00001634,ORD-00001634,TRANSFER,APPROVED,168.66
PAY-00001635,ORD-00001635,TRANSFER,APPROVED,209.79
PAY-00001636,ORD-00001636,CARD,APPROVED,798.63
PAY-00001637,ORD-00001637,CARD,REFUNDED,0.0
PAY-00001638,ORD-00001638,CASH,APPROVED,98.85
PAY-00001639,ORD-00001639,CARD,APPROVED,875.54
PAY-00001640,ORD-00001640,CASH,APPROVED,797.31
PAY-00001641,ORD-00001641,WALLET,APPROVED,30.62
PAY-00001642,ORD-00001642,CASH,APPROVED,671.51
PAY-00001643,ORD-00001643,CARD,APPROVED,686.66
PAY-00001644,ORD-00001644,WALLET,APPROVED,563.49
PAY-00001645,ORD-00001645,WALLET,APPROVED,347.54
PAY-00001646,ORD-00001646,CASH,APPROVED,305.89
PAY-00001647,ORD-00001647,TRANSFER,APPROVED,382.18
PAY-00001648,ORD-00001648,CARD,APPROVED,663.59
PAY-00001649,ORD-00001649,CARD,APPROVED,603.53
PAY-00001650,ORD-00001650,TRANSFER,APPROVED,352.62
PAY-00001651,ORD-00001651,TRANSFER,APPROVED,450.1
PAY-00001652,ORD-00001652,WALLET,APPROVED,126.12
PAY-00001653,ORD-00001653,CASH,APPROVED,392.22
PAY-00001654,ORD-00001654,WALLET,APPROVED,171.15
PAY-00001655,ORD-00001655,CARD,APPROVED,193.24
PAY-00001656,ORD-00001656,WALLET,APPROVED,333.23
PAY-00001657,ORD-00001657,TRANSFER,APPROVED,665.41
PAY-00001658,ORD-00001658,CASH,APPROVED,352.56
PAY-00001659,ORD-00001659,CARD,APPROVED,150.23
PAY-00001660,ORD-00001660,TRANSFER,APPROVED,416.44
PAY-00001661,ORD-00001661,TRANSFER,APPROVED,647.65
PAY-00001662,ORD-00001662,CASH,APPROVED,458.12
PAY-00001663,ORD-00001663,WALLET,APPROVED,847.15
PAY-00001664,ORD-00001664,WALLET,APPROVED,582.33
PAY-00001665,ORD-00001665,TRANSFER,APPROVED,515.56
PAY-00001666,ORD-00001666,CARD,APPROVED,447.43
PAY-00001667,ORD-00001667,WALLET,APPROVED,834.97
PAY-00001668,ORD-00001668,CARD,APPROVED,734.62
PAY-00001669,ORD-00001669,CASH,APPROVED,418.09
PAY-00001670,ORD-00001670,CASH,APPROVED,857.32
PAY-00001671,ORD-00001671,WALLET,APPROVED,585.29
PAY-00001672,ORD-00001672,CASH,APPROVED,86.11
PAY-00001673,ORD-00001673,CARD,APPROVED,392.78
PAY-00001674,ORD-00001674,TRANSFER,APPROVED,353.77
PAY-00001675,ORD-00001675,WALLET,APPROVED,521.76
PAY-00001676,ORD-00001676,CASH,APPROVED,200.43
PAY-00001677,ORD-00001677,WALLET,APPROVED,164.03
PAY-00001678,ORD-00001678,TRANSFER,APPROVED,594.25
PAY-00001679,ORD-00001679,TRANSFER,APPROVED,638.08
PAY-00001680,ORD-00001680,TRANSFER,APPROVED,735.72
PAY-00001681,ORD-00001681,CARD,APPROVED,184.82
PAY-00001682,ORD-00001682,TRANSFER,APPROVED,822.98
PAY-00001683,ORD-00001683,TRANSFER,APPROVED,349.29
PAY-00001684,ORD-00001684,CASH,APPROVED,444.4
PAY-00001685,ORD-00001685,CARD,APPROVED,860.36
PAY-00001686,ORD-00001686,CARD,APPROVED,477.27
PAY-00001687,ORD-00001687,CASH,APPROVED,433.81
PAY-00001688,ORD-00001688,WALLET,APPROVED,318.62
PAY-00001689,ORD-00001689,TRANSFER,APPROVED,65.66
PAY-00001690,ORD-00001690,CARD,APPROVED,633.0
PAY-00001691,ORD-00001691,TRANSFER,APPROVED,123.76
PAY-00001692,ORD-00001692,TRANSFER,APPROVED,562.24
PAY-00001693,ORD-00001693,CASH,APPROVED,181.32
PAY-00001694,ORD-00001694,CASH,APPROVED,333.78
PAY-00001695,ORD-00001695,CASH,APPROVED,221.7
PAY-00001696,ORD-00001696,WALLET,APPROVED,846.09
PAY-00001697,ORD-00001697,CASH,APPROVED,275.07
PAY-00001698,ORD-00001698,WALLET,APPROVED,649.25
PAY-00001699,ORD-00001699,TRANSFER,APPROVED,896.73
PAY-00001700,ORD-00001700,WALLET,APPROVED,860.22
PAY-00001701,ORD-00001701,CASH,APPROVED,681.63
PAY-00001702,ORD-00001702,CASH,APPROVED,648.45
PAY-00001703,ORD-00001703,CARD,APPROVED,210.03
PAY-00001704,ORD-00001704,WALLET,APPROVED,831.62
PAY-00001705,ORD-00001705,TRANSFER,APPROVED,839.63
PAY-00001706,ORD-00001706,CARD,APPROVED,348.65
PAY-00001707,ORD-00001707,CARD,APPROVED,709.8
PAY-00001708,ORD-00001708,CARD,APPROVED,117.39
PAY-00001709,ORD-00001709,CASH,REFUNDED,0.0
PAY-00001710,ORD-00001710,CASH,REJECTED,0.0
PAY-00001711,ORD-00001711,CASH,APPROVED,358.51
PAY-00001712,ORD-00001712,TRANSFER,APPROVED,547.43
PAY-00001713,ORD-00001713,WALLET,APPROVED,294.59
PAY-00001714,ORD-00001714,CARD,APPROVED,418.37
PAY-00001715,ORD-00001715,CASH,APPROVED,288.37
PAY-00001716,ORD-00001716,WALLET,REFUNDED,0.0
PAY-00001717,ORD-00001717,CARD,APPROVED,870.35
PAY-00001718,ORD-00001718,WALLET,APPROVED,201.39
PAY-00001719,ORD-00001719,CARD,APPROVED,61.52
PAY-00001720,ORD-00001720,WALLET,APPROVED,279.71
PAY-00001721,ORD-00001721,WALLET,APPROVED,499.93
PAY-00001722,ORD-00001722,WALLET,APPROVED,361.09
PAY-00001723,ORD-00001723,CARD,APPROVED,499.99
PAY-00001724,ORD-00001724,WALLET,APPROVED,642.98
PAY-00001725,ORD-00001725,TRANSFER,APPROVED,441.96
PAY-00001726,ORD-00001726,CARD,APPROVED,188.15
PAY-00001727,ORD-00001727,WALLET,APPROVED,710.17
PAY-00001728,ORD-00001728,TRANSFER,APPROVED,163.88
PAY-00001729,ORD-00001729,CASH,REFUNDED,0.0
PAY-00001730,ORD-00001730,CARD,REJECTED,0.0
PAY-00001731,ORD-00001731,WALLET,APPROVED,282.88
PAY-00001732,ORD-00001732,TRANSFER,APPROVED,892.18
PAY-00001733,ORD-00001733,CARD,APPROVED,590.53
PAY-00001734,ORD-00001734,CARD,APPROVED,118.22
PAY-00001735,ORD-00001735,CARD,APPROVED,534.36
PAY-00001736,ORD-00001736,WALLET,APPROVED,98.68
PAY-00001737,ORD-00001737,CARD,APPROVED,125.83
PAY-00001738,ORD-00001738,TRANSFER,APPROVED,635.16
PAY-00001739,ORD-00001739,WALLET,APPROVED,474.23
PAY-00001740,ORD-00001740,CASH,APPROVED,198.61
PAY-00001741,ORD-00001741,CASH,APPROVED,630.27
PAY-00001742,ORD-00001742,WALLET,APPROVED,523.95
PAY-00001743,ORD-00001743,TRANSFER,APPROVED,681.47
PAY-00001744,ORD-00001744,WALLET,APPROVED,496.82
PAY-00001745,ORD-00001745,WALLET,APPROVED,55.86
PAY-00001746,ORD-00001746,WALLET,APPROVED,408.75
PAY-00001747,ORD-00001747,CASH,APPROVED,897.17
PAY-00001748,ORD-00001748,TRANSFER,APPROVED,54.59
PAY-00001749,ORD-00001749,WALLET,APPROVED,547.9
PAY-00001750,ORD-00001750,CASH,APPROVED,388.48
PAY-00001751,ORD-00001751,CASH,APPROVED,88.68
PAY-00001752,ORD-00001752,CARD,APPROVED,77.44
PAY-00001753,ORD-00001753,CARD,APPROVED,513.82
PAY-00001754,ORD-00001754,TRANSFER,APPROVED,150.84
PAY-00001755,ORD-00001755,WALLET,APPROVED,549.19
PAY-00001756,ORD-00001756,WALLET,APPROVED,375.0
PAY-00001757,ORD-00001757,WALLET,APPROVED,144.5
PAY-00001758,ORD-00001758,CASH,APPROVED,881.84
PAY-00001759,ORD-00001759,CASH,APPROVED,659.57
PAY-00001760,ORD-00001760,WALLET,APPROVED,634.9
PAY-00001761,ORD-00001761,TRANSFER,APPROVED,808.46
PAY-00001762,ORD-00001762,CASH,APPROVED,671.05
PAY-00001763,ORD-00001763,TRANSFER,APPROVED,766.92
PAY-00001764,ORD-00001764,CASH,APPROVED,646.2
PAY-00001765,ORD-00001765,CARD,APPROVED,251.62
PAY-00001766,ORD-00001766,CARD,APPROVED,235.46
PAY-00001767,ORD-00001767,WALLET,APPROVED,328.29
PAY-00001768,ORD-00001768,CARD,APPROVED,650.84
PAY-00001769,ORD-00001769,CASH,APPROVED,91.94
PAY-00001770,ORD-00001770,CASH,APPROVED,82.87
PAY-00001771,ORD-00001771,CARD,APPROVED,672.92
PAY-00001772,ORD-00001772,CARD,APPROVED,840.21
PAY-00001773,ORD-00001773,CARD,APPROVED,373.84
PAY-00001774,ORD-00001774,WALLET,APPROVED,636.79
PAY-00001775,ORD-00001775,CARD,APPROVED,52.49
PAY-00001776,ORD-00001776,CARD,APPROVED,169.71
PAY-00001777,ORD-00001777,CASH,APPROVED,389.11
PAY-00001778,ORD-00001778,CARD,REJECTED,0.0
PAY-00001779,ORD-00001779,CASH,APPROVED,274.79
PAY-00001780,ORD-00001780,TRANSFER,APPROVED,831.9
PAY-00001781,ORD-00001781,CASH,APPROVED,46.35
PAY-00001782,ORD-00001782,TRANSFER,APPROVED,559.74
PAY-00001783,ORD-00001783,TRANSFER,APPROVED,654.35
PAY-00001784,ORD-00001784,CASH,APPROVED,90.0
PAY-00001785,ORD-00001785,CASH,APPROVED,21.12
PAY-00001786,ORD-00001786,CASH,APPROVED,346.26
PAY-00001787,ORD-00001787,WALLET,APPROVED,111.2
PAY-00001788,ORD-00001788,TRANSFER,APPROVED,676.18
PAY-00001789,ORD-00001789,TRANSFER,APPROVED,267.14
PAY-00001790,ORD-00001790,CASH,APPROVED,156.88
PAY-00001791,ORD-00001791,WALLET,APPROVED,447.83
PAY-00001792,ORD-00001792,WALLET,APPROVED,691.49
PAY-00001793,ORD-00001793,CARD,APPROVED,862.55
PAY-00001794,ORD-00001794,TRANSFER,APPROVED,27.08
PAY-00001795,ORD-00001795,WALLET,APPROVED,543.42
PAY-00001796,ORD-00001796,TRANSFER,APPROVED,688.4
PAY-00001797,ORD-00001797,WALLET,APPROVED,263.81
PAY-00001798,ORD-00001798,WALLET,APPROVED,394.81
PAY-00001799,ORD-00001799,CASH,APPROVED,181.97
PAY-00001800,ORD-00001800,TRANSFER,APPROVED,132.08
PAY-00001801,ORD-00001801,WALLET,APPROVED,191.68
PAY-00001802,ORD-00001802,CASH,APPROVED,634.64
PAY-00001803,ORD-00001803,WALLET,APPROVED,69.29
PAY-00001804,ORD-00001804,CASH,APPROVED,263.29
PAY-00001805,ORD-00001805,TRANSFER,REFUNDED,0.0
PAY-00001806,ORD-00001806,CASH,APPROVED,432.77
PAY-00001807,ORD-00001807,WALLET,APPROVED,854.27
PAY-00001808,ORD-00001808,CARD,APPROVED,619.42
PAY-00001809,ORD-00001809,WALLET,APPROVED,731.88
PAY-00001810,ORD-00001810,WALLET,APPROVED,225.85
PAY-00001811,ORD-00001811,CASH,REJECTED,0.0
PAY-00001812,ORD-00001812,WALLET,APPROVED,822.28
PAY-00001813,ORD-00001813,CASH,APPROVED,834.07
PAY-00001814,ORD-00001814,TRANSFER,APPROVED,434.67
PAY-00001815,ORD-00001815,CASH,APPROVED,184.66
PAY-00001816,ORD-00001816,CARD,APPROVED,411.91
PAY-00001817,ORD-00001817,WALLET,APPROVED,385.82
PAY-00001818,ORD-00001818,TRANSFER,APPROVED,257.62
PAY-00001819,ORD-00001819,CASH,APPROVED,68.8
PAY-00001820,ORD-00001820,CARD,APPROVED,486.24
PAY-00001821,ORD-00001821,TRANSFER,APPROVED,354.97
PAY-00001822,ORD-00001822,WALLET,APPROVED,18.19
PAY-00001823,ORD-00001823,CARD,APPROVED,714.72
PAY-00001824,ORD-00001824,CARD,APPROVED,769.44
PAY-00001825,ORD-00001825,CASH,APPROVED,55.37
PAY-00001826,ORD-00001826,CASH,REFUNDED,0.0
PAY-00001827,ORD-00001827,TRANSFER,APPROVED,200.83
PAY-00001828,ORD-00001828,TRANSFER,APPROVED,852.59
PAY-00001829,ORD-00001829,CARD,APPROVED,556.16
PAY-00001830,ORD-00001830,CASH,APPROVED,209.06
PAY-00001831,ORD-00001831,CARD,REFUNDED,0.0
PAY-00001832,ORD-00001832,WALLET,APPROVED,675.01
PAY-00001833,ORD-00001833,CASH,APPROVED,406.33
PAY-00001834,ORD-00001834,CASH,APPROVED,220.07
PAY-00001835,ORD-00001835,CASH,APPROVED,97.92
PAY-00001836,ORD-00001836,TRANSFER,APPROVED,849.87
PAY-00001837,ORD-00001837,TRANSFER,APPROVED,172.29
PAY-00001838,ORD-00001838,WALLET,APPROVED,392.36
PAY-00001839,ORD-00001839,WALLET,APPROVED,136.5
PAY-00001840,ORD-00001840,TRANSFER,APPROVED,33.33
PAY-00001841,ORD-00001841,TRANSFER,APPROVED,696.55
PAY-00001842,ORD-00001842,TRANSFER,APPROVED,23.32
PAY-00001843,ORD-00001843,TRANSFER,APPROVED,90.19
PAY-00001844,ORD-00001844,WALLET,APPROVED,287.04
PAY-00001845,ORD-00001845,WALLET,APPROVED,570.32
PAY-00001846,ORD-00001846,CARD,APPROVED,105.77
PAY-00001847,ORD-00001847,WALLET,APPROVED,213.52
PAY-00001848,ORD-00001848,TRANSFER,APPROVED,214.91
PAY-00001849,ORD-00001849,CASH,APPROVED,891.83
PAY-00001850,ORD-00001850,TRANSFER,APPROVED,310.35
PAY-00001851,ORD-00001851,TRANSFER,APPROVED,172.59
PAY-00001852,ORD-00001852,WALLET,APPROVED,605.54
PAY-00001853,ORD-00001853,CARD,APPROVED,254.92
PAY-00001854,ORD-00001854,CASH,APPROVED,777.62
PAY-00001855,ORD-00001855,CASH,APPROVED,360.68
PAY-00001856,ORD-00001856,CARD,APPROVED,115.15
PAY-00001857,ORD-00001857,TRANSFER,APPROVED,895.37
PAY-00001858,ORD-00001858,WALLET,APPROVED,440.94
PAY-00001859,ORD-00001859,TRANSFER,APPROVED,850.47
PAY-00001860,ORD-00001860,CASH,APPROVED,491.79
PAY-00001861,ORD-00001861,CASH,APPROVED,647.71
PAY-00001862,ORD-00001862,TRANSFER,APPROVED,223.15
PAY-00001863,ORD-00001863,CASH,APPROVED,862.49
PAY-00001864,ORD-00001864,WALLET,APPROVED,766.66
PAY-00001865,ORD-00001865,CASH,APPROVED,754.2
PAY-00001866,ORD-00001866,WALLET,APPROVED,213.76
PAY-00001867,ORD-00001867,TRANSFER,APPROVED,38.32
PAY-00001868,ORD-00001868,TRANSFER,APPROVED,601.53
PAY-00001869,ORD-00001869,WALLET,APPROVED,338.24
PAY-00001870,ORD-00001870,WALLET,APPROVED,383.6
PAY-00001871,ORD-00001871,WALLET,APPROVED,633.23
PAY-00001872,ORD-00001872,CASH,APPROVED,585.69
PAY-00001873,ORD-00001873,TRANSFER,REFUNDED,0.0
PAY-00001874,ORD-00001874,CASH,APPROVED,751.92
PAY-00001875,ORD-00001875,CASH,APPROVED,749.12
PAY-00001876,ORD-00001876,WALLET,APPROVED,389.95
PAY-00001877,ORD-00001877,CASH,APPROVED,856.7
PAY-00001878,ORD-00001878,CARD,APPROVED,177.57
PAY-00001879,ORD-00001879,CARD,APPROVED,429.57
PAY-00001880,ORD-00001880,CARD,APPROVED,725.96
PAY-00001881,ORD-00001881,CARD,APPROVED,335.99
PAY-00001882,ORD-00001882,CARD,APPROVED,159.04
PAY-00001883,ORD-00001883,WALLET,APPROVED,288.57
PAY-00001884,ORD-00001884,CASH,APPROVED,879.35
PAY-00001885,ORD-00001885,CASH,APPROVED,97.49
PAY-00001886,ORD-00001886,CARD,APPROVED,293.31
PAY-00001887,ORD-00001887,CASH,APPROVED,808.41
PAY-00001888,ORD-00001888,CARD,APPROVED,353.17
PAY-00001889,ORD-00001889,CASH,APPROVED,618.9
PAY-00001890,ORD-00001890,TRANSFER,REJECTED,0.0
PAY-00001891,ORD-00001891,WALLET,APPROVED,458.93
PAY-00001892,ORD-00001892,CARD,REJECTED,0.0
PAY-00001893,ORD-00001893,CARD,APPROVED,772.52
PAY-00001894,ORD-00001894,WALLET,APPROVED,897.35
PAY-00001895,ORD-00001895,CARD,APPROVED,455.31
PAY-00001896,ORD-00001896,CARD,APPROVED,872.52
PAY-00001897,ORD-00001897,TRANSFER,APPROVED,292.64
PAY-00001898,ORD-00001898,TRANSFER,APPROVED,336.55
PAY-00001899,ORD-00001899,CARD,APPROVED,433.84
PAY-00001900,ORD-00001900,WALLET,REJECTED,0.0
PAY-00001901,ORD-00001901,CASH,APPROVED,563.42
PAY-00001902,ORD-00001902,CARD,APPROVED,567.8
PAY-00001903,ORD-00001903,CARD,APPROVED,247.6
PAY-00001904,ORD-00001904,CASH,APPROVED,584.82
PAY-00001905,ORD-00001905,CASH,APPROVED,769.96
PAY-00001906,ORD-00001906,CASH,APPROVED,212.4
PAY-00001907,ORD-00001907,TRANSFER,APPROVED,429.61
PAY-00001908,ORD-00001908,TRANSFER,APPROVED,662.62
PAY-00001909,ORD-00001909,TRANSFER,APPROVED,191.53
PAY-00001910,ORD-00001910,WALLET,APPROVED,671.04
PAY-00001911,ORD-00001911,CARD,APPROVED,430.92
PAY-00001912,ORD-00001912,WALLET,APPROVED,700.17
PAY-00001913,ORD-00001913,CASH,APPROVED,203.88
PAY-00001914,ORD-00001914,CASH,APPROVED,577.58
PAY-00001915,ORD-00001915,TRANSFER,APPROVED,788.29
PAY-00001916,ORD-00001916,CARD,APPROVED,244.61
PAY-00001917,ORD-00001917,CARD,APPROVED,681.56
PAY-00001918,ORD-00001918,CARD,APPROVED,624.61
PAY-00001919,ORD-00001919,WALLET,APPROVED,519.73
PAY-00001920,ORD-00001920,WALLET,APPROVED,606.15
PAY-00001921,ORD-00001921,CARD,APPROVED,808.4
PAY-00001922,ORD-00001922,CARD,APPROVED,873.43
PAY-00001923,ORD-00001923,CARD,REFUNDED,0.0
PAY-00001924,ORD-00001924,WALLET,APPROVED,526.86
PAY-00001925,ORD-00001925,WALLET,APPROVED,700.33
PAY-00001926,ORD-00001926,TRANSFER,REJECTED,0.0
PAY-00001927,ORD-00001927,CARD,APPROVED,808.54
PAY-00001928,ORD-00001928,CARD,APPROVED,418.56
PAY-00001929,ORD-00001929,CASH,APPROVED,692.1
PAY-00001930,ORD-00001930,CASH,APPROVED,504.19
PAY-00001931,ORD-00001931,WALLET,APPROVED,624.37
PAY-00001932,ORD-00001932,CARD,APPROVED,728.26
PAY-00001933,ORD-00001933,TRANSFER,APPROVED,678.7
PAY-00001934,ORD-00001934,CARD,APPROVED,728.2
PAY-00001935,ORD-00001935,CASH,APPROVED,702.54
PAY-00001936,ORD-00001936,TRANSFER,REFUNDED,0.0
PAY-00001937,ORD-00001937,CASH,APPROVED,585.7
PAY-00001938,ORD-00001938,WALLET,REJECTED,0.0
PAY-00001939,ORD-00001939,CARD,APPROVED,813.87
PAY-00001940,ORD-00001940,TRANSFER,APPROVED,819.52
PAY-00001941,ORD-00001941,CASH,APPROVED,474.28
PAY-00001942,ORD-00001942,CASH,APPROVED,521.39
PAY-00001943,ORD-00001943,WALLET,APPROVED,363.09
PAY-00001944,ORD-00001944,TRANSFER,APPROVED,578.1
PAY-00001945,ORD-00001945,CASH,APPROVED,472.79
PAY-00001946,ORD-00001946,CARD,APPROVED,573.83
PAY-00001947,ORD-00001947,TRANSFER,APPROVED,155.76
PAY-00001948,ORD-00001948,CARD,APPROVED,571.57
PAY-00001949,ORD-00001949,CASH,APPROVED,84.71
PAY-00001950,ORD-00001950,TRANSFER,REFUNDED,0.0
PAY-00001951,ORD-00001951,WALLET,APPROVED,211.25
PAY-00001952,ORD-00001952,TRANSFER,APPROVED,598.44
PAY-00001953,ORD-00001953,CARD,APPROVED,527.73
PAY-00001954,ORD-00001954,TRANSFER,APPROVED,264.98
PAY-00001955,ORD-00001955,WALLET,APPROVED,334.84
PAY-00001956,ORD-00001956,WALLET,APPROVED,34.43
PAY-00001957,ORD-00001957,CASH,APPROVED,386.62
PAY-00001958,ORD-00001958,TRANSFER,APPROVED,174.13
PAY-00001959,ORD-00001959,WALLET,APPROVED,771.51
PAY-00001960,ORD-00001960,WALLET,APPROVED,545.99
PAY-00001961,ORD-00001961,TRANSFER,APPROVED,185.67
PAY-00001962,ORD-00001962,CASH,APPROVED,206.43
PAY-00001963,ORD-00001963,CARD,APPROVED,209.49
PAY-00001964,ORD-00001964,CARD,APPROVED,441.19
PAY-00001965,ORD-00001965,TRANSFER,APPROVED,428.33
PAY-00001966,ORD-00001966,CASH,APPROVED,831.28
PAY-00001967,ORD-00001967,TRANSFER,REFUNDED,0.0
PAY-00001968,ORD-00001968,TRANSFER,APPROVED,197.16
PAY-00001969,ORD-00001969,CARD,APPROVED,676.17
PAY-00001970,ORD-00001970,CARD,APPROVED,394.94
PAY-00001971,ORD-00001971,CARD,APPROVED,802.16
PAY-00001972,ORD-00001972,TRANSFER,APPROVED,549.44
PAY-00001973,ORD-00001973,WALLET,APPROVED,41.5
PAY-00001974,ORD-00001974,TRANSFER,APPROVED,79.29
PAY-00001975,ORD-00001975,TRANSFER,APPROVED,123.24
PAY-00001976,ORD-00001976,CARD,APPROVED,517.21
PAY-00001977,ORD-00001977,CASH,APPROVED,547.59
PAY-00001978,ORD-00001978,CARD,APPROVED,852.45
PAY-00001979,ORD-00001979,CASH,APPROVED,586.95
PAY-00001980,ORD-00001980,WALLET,APPROVED,190.36
PAY-00001981,ORD-00001981,WALLET,APPROVED,387.79
PAY-00001982,ORD-00001982,CARD,APPROVED,224.23
PAY-00001983,ORD-00001983,TRANSFER,APPROVED,821.8
PAY-00001984,ORD-00001984,TRANSFER,REJECTED,0.0
PAY-00001985,ORD-00001985,WALLET,APPROVED,749.42
PAY-00001986,ORD-00001986,CARD,APPROVED,369.3
PAY-00001987,ORD-00001987,TRANSFER,APPROVED,631.36
PAY-00001988,ORD-00001988,WALLET,APPROVED,844.87
