order_id,customer_id,store_id,order_date,channel,status,total_amount
ORD-00001239,CUST-000524,STORE-0001,2026-01-05,STORE,COMPLETED,648.63
ORD-00001240,CUST-000396,STORE-0006,2025-01-13,STORE,COMPLETED,325.95
ORD-00001241,CUST-000896,,2026-07-29,ECOMMERCE,COMPLETED,659.15
ORD-00001242,CUST-000426,STORE-0008,2025-10-23,STORE,COMPLETED,659.28
ORD-00001243,CUST-000747,,2026-03-01,ECOMMERCE,COMPLETED,534.65
ORD-00001244,CUST-000213,STORE-0005,2026-05-02,STORE,PENDING,479.89
ORD-00001245,CUST-000956,STORE-0010,2026-01-20,STORE,COMPLETED,377.37
ORD-00001246,CUST-000425,,2025-06-29,ECOMMERCE,COMPLETED,643.57
ORD-00001247,CUST-000141,,2025-07-24,ECOMMERCE,COMPLETED,352.87
ORD-00001248,CUST-000044,STORE-0005,2026-08-23,STORE,COMPLETED,509.96
ORD-00001249,CUST-000028,STORE-0001,2025-06-07,STORE,COMPLETED,861.08
ORD-00001250,CUST-000484,,2025-05-08,ECOMMERCE,COMPLETED,805.03
ORD-00001251,CUST-000504,STORE-0012,2025-09-08,STORE,COMPLETED,691.78
ORD-00001252,CUST-000994,STORE-0002,2026-01-06,STORE,COMPLETED,515.53
ORD-00001253,CUST-000644,,2026-05-03,ECOMMERCE,RETURNED,739.18
ORD-00001254,CUST-000751,STORE-0010,2025-01-18,STORE,COMPLETED,159.12
ORD-00001255,CUST-000328,STORE-0008,2025-05-19,STORE,COMPLETED,61.81
ORD-00001256,CUST-000652,STORE-0006,2025-02-19,STORE,COMPLETED,483.71
ORD-00001257,CUST-000527,,2025-07-18,ECOMMERCE,COMPLETED,177.17
ORD-00001258,CUST-000771,STORE-0003,2026-07-11,STORE,COMPLETED,294.85
ORD-00001259,CUST-000820,,2025-11-05,ECOMMERCE,COMPLETED,632.7
ORD-00001260,CUST-000548,STORE-0010,2025-12-27,STORE,COMPLETED,26.41
ORD-00001261,CUST-000382,STORE-0008,2026-02-26,STORE,COMPLETED,821.05
ORD-00001262,CUST-000159,STORE-0009,2025-08-15,STORE,COMPLETED,718.67
ORD-00001263,CUST-000707,STORE-0009,2026-06-29,STORE,COMPLETED,636.5
ORD-00001264,CUST-000428,,2026-04-17,ECOMMERCE,CANCELLED,118.16
ORD-00001265,CUST-000018,STORE-0008,2025-12-23,STORE,COMPLETED,335.87
ORD-00001266,CUST-000912,,2026-06-20,ECOMMERCE,COMPLETED,317.71
ORD-00001267,CUST-000030,,2025-05-02,ECOMMERCE,COMPLETED,773.28
ORD-00001268,CUST-000233,STORE-0005,2025-05-09,STORE,COMPLETED,883.28
ORD-00001269,CUST-000782,STORE-0002,2025-03-21,STORE,COMPLETED,443.57
ORD-00001270,CUST-000202,STORE-0002,2025-02-03,STORE,COMPLETED,469.43
ORD-00001271,CUST-000122,STORE-0005,2025-02-14,STORE,COMPLETED,605.81
ORD-00001272,CUST-000802,,2025-05-07,ECOMMERCE,RETURNED,196.78
ORD-00001273,CUST-000190,,2025-12-26,ECOMMERCE,COMPLETED,143.82
ORD-00001274,CUST-000285,,2026-08-17,ECOMMERCE,COMPLETED,157.09
ORD-00001275,CUST-000747,STORE-0010,2025-09-05,STORE,COMPLETED,75.48
ORD-00001276,CUST-000782,,2025-01-15,ECOMMERCE,COMPLETED,648.49
ORD-00001277,CUST-000176,,2026-07-05,ECOMMERCE,COMPLETED,656.93
ORD-00001278,CUST-000943,,2026-06-01,ECOMMERCE,COMPLETED,435.12
ORD-00001279,CUST-000190,,2026-03-27,ECOMMERCE,COMPLETED,109.98
ORD-00001280,CUST-000389,,2026-03-11,ECOMMERCE,COMPLETED,216.39
ORD-00001281,CUST-000322,STORE-0002,2026-04-23,STORE,COMPLETED,135.28
ORD-00001282,CUST-000722,,2025-10-23,ECOMMERCE,COMPLETED,50.94
ORD-00001283,CUST-000119,STORE-0007,2025-10-18,STORE,COMPLETED,666.51
ORD-00001284,CUST-000862,,2026-03-31,ECOMMERCE,COMPLETED,375.44
ORD-00001285,CUST-000439,,2025-07-13,ECOMMERCE,COMPLETED,806.86
ORD-00001286,CUST-000962,,2026-01-12,ECOMMERCE,COMPLETED,898.87
ORD-00001287,CUST-000108,STORE-0007,2026-03-25,STORE,COMPLETED,613.72
ORD-00001288,CUST-000405,STORE-0007,2026-08-28,STORE,RETURNED,671.17
ORD-00001289,CUST-000173,,2025-03-08,ECOMMERCE,COMPLETED,191.19
ORD-00001290,CUST-000865,STORE-0007,2025-05-06,STORE,COMPLETED,390.86
ORD-00001291,CUST-000784,STORE-0012,2026-08-19,STORE,COMPLETED,684.33
ORD-00001292,CUST-000966,,2026-02-14,ECOMMERCE,COMPLETED,605.01
ORD-00001293,CUST-000497,,2026-06-08,ECOMMERCE,COMPLETED,694.68
ORD-00001294,CUST-000257,STORE-0008,2026-05-25,STORE,COMPLETED,849.03
ORD-00001295,CUST-000756,STORE-0001,2025-03-11,STORE,COMPLETED,38.67
ORD-00001296,CUST-000620,STORE-0011,2025-12-01,STORE,COMPLETED,565.44
ORD-00001297,CUST-000079,STORE-0011,2026-06-17,STORE,COMPLETED,716.57
ORD-00001298,CUST-000678,STORE-0008,2026-05-18,STORE,COMPLETED,495.06
ORD-00001299,CUST-000554,,2026-07-14,ECOMMERCE,COMPLETED,691.11
ORD-00001300,CUST-000902,,2025-05-02,ECOMMERCE,COMPLETED,293.38
ORD-00001301,CUST-000471,STORE-0001,2025-02-03,STORE,COMPLETED,598.58
ORD-00001302,CUST-000906,,2025-06-18,ECOMMERCE,COMPLETED,134.02
ORD-00001303,CUST-000500,,2025-04-23,ECOMMERCE,COMPLETED,449.14
ORD-00001304,CUST-000553,STORE-0010,2026-04-27,STORE,COMPLETED,771.1
ORD-00001305,CUST-000401,STORE-0005,2026-05-22,STORE,COMPLETED,349.35
ORD-00001306,CUST-000785,,2025-10-19,ECOMMERCE,COMPLETED,39.91
ORD-00001307,CUST-000858,STORE-0006,2025-12-24,STORE,COMPLETED,531.81
ORD-00001308,CUST-000641,,2025-12-16,ECOMMERCE,COMPLETED,393.91
ORD-00001309,CUST-000422,,2025-12-26,ECOMMERCE,COMPLETED,231.14
ORD-00001310,CUST-000320,STORE-0010,2025-03-28,STORE,CANCELLED,72.97
ORD-00001311,CUST-000346,STORE-0003,2025-01-21,STORE,COMPLETED,48.08
ORD-00001312,CUST-000433,,2026-08-05,ECOMMERCE,COMPLETED,387.74
ORD-00001313,CUST-000481,STORE-0010,2025-01-23,STORE,PENDING,349.3
ORD-00001314,CUST-000587,STORE-0002,2026-05-16,STORE,COMPLETED,612.47
ORD-00001315,CUST-000515,STORE-0011,2025-12-14,STORE,COMPLETED,280.08
ORD-00001316,CUST-000207,,2026-05-24,ECOMMERCE,COMPLETED,877.08
ORD-00001317,CUST-000871,STORE-0009,2025-08-08,STORE,COMPLETED,57.07
ORD-00001318,CUST-000412,,2025-08-20,ECOMMERCE,COMPLETED,862.78
ORD-00001319,CUST-000593,,2025-04-08,ECOMMERCE,COMPLETED,256.93
ORD-00001320,CUST-000544,STORE-0008,2026-03-14,STORE,COMPLETED,719.15
ORD-00001321,CUST-000310,,2026-06-01,ECOMMERCE,COMPLETED,398.13
ORD-00001322,CUST-000205,STORE-0007,2026-02-16,STORE,COMPLETED,471.1
ORD-00001323,CUST-000561,,2025-07-04,ECOMMERCE,CANCELLED,570.64
ORD-00001324,CUST-000192,STORE-0010,2026-05-27,STORE,COMPLETED,866.47
ORD-00001325,CUST-000479,,2025-10-02,ECOMMERCE,RETURNED,486.46
ORD-00001326,CUST-000788,STORE-0007,2026-08-03,STORE,COMPLETED,68.0
ORD-00001327,CUST-000474,STORE-0003,2025-09-04,STORE,COMPLETED,621.5
ORD-00001328,CUST-000446,STORE-0007,2025-11-23,STORE,COMPLETED,821.36
ORD-00001329,CUST-000867,STORE-0007,2025-10-01,STORE,COMPLETED,586.75
ORD-00001330,CUST-000616,STORE-0004,2026-02-20,STORE,COMPLETED,147.72
ORD-00001331,CUST-000817,STORE-0005,2026-04-21,STORE,COMPLETED,892.29
ORD-00001332,CUST-000928,STORE-0001,2025-07-26,STORE,COMPLETED,135.74
ORD-00001333,CUST-000823,STORE-0005,2026-07-18,STORE,COMPLETED,769.48
ORD-00001334,CUST-000498,,2025-01-21,ECOMMERCE,COMPLETED,808.41
ORD-00001335,CUST-000306,STORE-0002,2026-02-21,STORE,CANCELLED,609.43
ORD-00001336,CUST-000407,,2025-05-24,ECOMMERCE,COMPLETED,520.31
ORD-00001337,CUST-000124,STORE-0009,2026-08-18,STORE,RETURNED,839.43
ORD-00001338,CUST-000906,STORE-0002,2025-09-01,STORE,COMPLETED,699.27
ORD-00001339,CUST-000853,STORE-0010,2026-02-04,STORE,COMPLETED,673.4
ORD-00001340,CUST-000224,,2025-05-28,ECOMMERCE,COMPLETED,204.49
ORD-00001341,CUST-000419,STORE-0005,2026-08-27,STORE,COMPLETED,487.12
ORD-00001342,CUST-000116,,2025-11-21,ECOMMERCE,COMPLETED,435.25
ORD-00001343,CUST-000285,STORE-0003,2026-01-07,STORE,COMPLETED,340.45
ORD-00001344,CUST-000661,STORE-0010,2025-02-05,STORE,COMPLETED,601.07
ORD-00001345,CUST-000708,,2025-09-03,ECOMMERCE,COMPLETED,355.45
ORD-00001346,CUST-000718,STORE-0006,2025-05-05,STORE,COMPLETED,224.2
ORD-00001347,CUST-000009,STORE-0007,2025-09-19,STORE,COMPLETED,843.65
ORD-00001348,CUST-000305,,2025-08-04,ECOMMERCE,COMPLETED,156.8
ORD-00001349,CUST-000325,STORE-0011,2026-02-21,STORE,COMPLETED,257.52
ORD-00001350,CUST-000799,STORE-0008,2026-04-28,STORE,COMPLETED,834.95
ORD-00001351,CUST-000433,STORE-0002,2025-06-14,STORE,COMPLETED,463.11
ORD-00001352,CUST-000617,STORE-0012,2026-07-15,STORE,COMPLETED,416.14
ORD-00001353,CUST-000054,STORE-0011,2025-07-08,STORE,COMPLETED,715.05
ORD-00001354,CUST-000411,STORE-0004,2025-11-09,STORE,COMPLETED,87.78
ORD-00001355,CUST-000529,STORE-0012,2025-05-14,STORE,COMPLETED,621.89
ORD-00001356,CUST-000328,,2026-04-08,ECOMMERCE,COMPLETED,665.63
ORD-00001357,CUST-000704,STORE-0010,2025-12-02,STORE,COMPLETED,190.82
ORD-00001358,CUST-000187,STORE-0007,2026-01-22,STORE,RETURNED,797.64
ORD-00001359,CUST-000971,STORE-0001,2026-07-26,STORE,COMPLETED,569.57
ORD-00001360,CUST-000998,,2026-04-19,ECOMMERCE,COMPLETED,635.62
ORD-00001361,CUST-000411,STORE-0010,2026-03-16,STORE,COMPLETED,147.09
ORD-00001362,CUST-000175,,2026-08-04,ECOMMERCE,COMPLETED,650.95
ORD-00001363,CUST-000943,STORE-0008,2026-05-22,STORE,COMPLETED,646.5
ORD-00001364,CUST-000883,STORE-0005,2025-10-22,STORE,COMPLETED,353.14
ORD-00001365,CUST-000212,STORE-0010,2025-08-09,STORE,PENDING,265.43
ORD-00001366,CUST-000429,,2025-07-04,ECOMMERCE,COMPLETED,144.16
ORD-00001367,CUST-000269,STORE-0004,2026-04-07,STORE,CANCELLED,342.13
ORD-00001368,CUST-000470,,2025-03-29,ECOMMERCE,COMPLETED,132.89
ORD-00001369,CUST-000710,STORE-0007,2025-08-06,STORE,COMPLETED,641.98
ORD-00001370,CUST-000263,,2025-03-16,ECOMMERCE,COMPLETED,67.0
ORD-00001371,CUST-000241,STORE-0008,2025-12-29,STORE,PENDING,846.3
ORD-00001372,CUST-000613,,2025-02-16,ECOMMERCE,COMPLETED,461.52
ORD-00001373,CUST-000405,STORE-0011,2026-01-15,STORE,COMPLETED,804.62
ORD-00001374,CUST-000184,STORE-0005,2025-06-23,STORE,COMPLETED,838.34
ORD-00001375,CUST-000136,,2025-04-02,ECOMMERCE,COMPLETED,484.43
ORD-00001376,CUST-000120,STORE-0006,2025-02-15,STORE,RETURNED,456.8
ORD-00001377,CUST-000288,,2026-01-05,ECOMMERCE,RETURNED,265.39
ORD-00001378,CUST-000628,,2025-09-28,ECOMMERCE,COMPLETED,400.66
ORD-00001379,CUST-000755,STORE-0008,2025-06-04,STORE,COMPLETED,831.72
ORD-00001380,CUST-000451,STORE-0001,2025-07-13,STORE,COMPLETED,218.43
ORD-00001381,CUST-000267,STORE-0003,2026-04-24,STORE,COMPLETED,895.75
ORD-00001382,CUST-000042,,2026-03-29,ECOMMERCE,COMPLETED,642.49
ORD-00001383,CUST-000505,STORE-0002,2025-06-01,STORE,COMPLETED,97.82
ORD-00001384,CUST-000185,,2025-06-22,ECOMMERCE,COMPLETED,742.98
ORD-00001385,CUST-000680,STORE-0010,2025-08-06,STORE,COMPLETED,874.89
ORD-00001386,CUST-000585,STORE-0003,2026-03-03,STORE,RETURNED,232.85
ORD-00001387,CUST-000097,STORE-0006,2025-01-27,STORE,COMPLETED,883.48
ORD-00001388,CUST-000383,STORE-0010,2025-04-19,STORE,COMPLETED,151.09
ORD-00001389,CUST-000851,STORE-0012,2026-05-07,STORE,COMPLETED,860.35
ORD-00001390,CUST-000006,STORE-0006,2025-02-14,STORE,COMPLETED,856.54
ORD-00001391,CUST-000750,STORE-0012,2026-08-06,STORE,COMPLETED,779.0
ORD-00001392,CUST-000290,,2025-11-27,ECOMMERCE,COMPLETED,673.26
ORD-00001393,CUST-000617,STORE-0007,2025-04-05,STORE,COMPLETED,172.54
ORD-00001394,CUST-000887,,2026-02-13,ECOMMERCE,COMPLETED,769.33
ORD-00001395,CUST-000799,STORE-0007,2025-10-19,STORE,COMPLETED,859.67
ORD-00001396,CUST-000306,STORE-0008,2026-03-19,STORE,COMPLETED,830.7
ORD-00001397,CUST-000618,,2025-05-15,ECOMMERCE,COMPLETED,100.06
ORD-00001398,CUST-000205,STORE-0008,2026-04-02,STORE,CANCELLED,436.65
ORD-00001399,CUST-000434,STORE-0002,2026-03-09,STORE,COMPLETED,558.27
ORD-00001400,CUST-000437,STORE-0002,2025-02-11,STORE,COMPLETED,876.35
ORD-00001401,CUST-000664,,2025-06-08,ECOMMERCE,RETURNED,481.64
ORD-00001402,CUST-000086,STORE-0005,2026-04-25,STORE,COMPLETED,817.88
ORD-00001403,CUST-000153,STORE-0003,2025-11-04,STORE,COMPLETED,477.94
ORD-00001404,CUST-000049,STORE-0009,2025-03-20,STORE,CANCELLED,469.37
ORD-00001405,CUST-000423,STORE-0002,2026-04-21,STORE,COMPLETED,518.1
ORD-00001406,CUST-000261,STORE-0010,2025-03-25,STORE,COMPLETED,29.4
ORD-00001407,CUST-000474,,2025-07-03,ECOMMERCE,COMPLETED,760.98
ORD-00001408,CUST-000427,STORE-0012,2025-11-01,STORE,COMPLETED,655.82
ORD-00001409,CUST-000461,,2025-09-29,ECOMMERCE,COMPLETED,827.53
ORD-00001410,CUST-000217,,2025-07-09,ECOMMERCE,COMPLETED,884.23
ORD-00001411,CUST-000690,STORE-0002,2026-03-21,STORE,COMPLETED,20.17
ORD-00001412,CUST-000176,STORE-0011,2026-05-04,STORE,COMPLETED,373.51
ORD-00001413,CUST-000763,,2026-05-14,ECOMMERCE,COMPLETED,734.62
ORD-00001414,CUST-000708,STORE-0011,2026-02-09,STORE,COMPLETED,92.56
ORD-00001415,CUST-000196,STORE-0002,2025-01-17,STORE,COMPLETED,181.58
ORD-00001416,CUST-000493,STORE-0011,2025-05-29,STORE,COMPLETED,400.67
ORD-00001417,CUST-000809,STORE-0009,2025-07-15,STORE,COMPLETED,696.2
ORD-00001418,CUST-000433,STORE-0001,2025-04-30,STORE,COMPLETED,149.89
ORD-00001419,CUST-000987,,2026-05-12,ECOMMERCE,COMPLETED,775.92
ORD-00001420,CUST-000207,STORE-0005,2026-08-07,STORE,COMPLETED,361.68
ORD-00001421,CUST-000106,STORE-0011,2026-03-19,STORE,RETURNED,766.03
ORD-00001422,CUST-000611,,2026-07-22,ECOMMERCE,PENDING,47.76
ORD-00001423,CUST-000526,STORE-0010,2026-05-15,STORE,COMPLETED,68.72
ORD-00001424,CUST-000591,STORE-0006,2026-07-21,STORE,COMPLETED,805.2
ORD-00001425,CUST-000485,STORE-0002,2026-05-22,STORE,COMPLETED,586.87
ORD-00001426,CUST-000447,STORE-0001,2025-06-15,STORE,COMPLETED,185.1
ORD-00001427,CUST-000238,STORE-0009,2025-08-13,STORE,COMPLETED,621.2
ORD-00001428,CUST-000874,,2026-04-25,ECOMMERCE,COMPLETED,274.65
ORD-00001429,CUST-000983,,2026-03-03,ECOMMERCE,COMPLETED,610.7
ORD-00001430,CUST-000816,,2026-04-29,ECOMMERCE,COMPLETED,762.41
ORD-00001431,CUST-000290,STORE-0012,2025-03-30,STORE,COMPLETED,129.25
ORD-00001432,CUST-000621,STORE-0008,2025-04-14,STORE,COMPLETED,849.6
ORD-00001433,CUST-000241,STORE-0004,2026-07-25,STORE,COMPLETED,31.05
ORD-00001434,CUST-000366,,2025-06-12,ECOMMERCE,COMPLETED,775.62
ORD-00001435,CUST-000827,STORE-0002,2025-12-12,STORE,COMPLETED,561.54
ORD-00001436,CUST-000230,STORE-0008,2025-09-22,STORE,PENDING,709.62
ORD-00001437,CUST-000789,,2026-07-25,ECOMMERCE,COMPLETED,148.79
ORD-00001438,CUST-000528,,2025-04-17,ECOMMERCE,COMPLETED,835.07
ORD-00001439,CUST-000469,STORE-0002,2025-04-19,STORE,COMPLETED,554.55
ORD-00001440,CUST-000105,,2026-07-30,ECOMMERCE,COMPLETED,108.29
ORD-00001441,CUST-000892,STORE-0004,2026-01-06,STORE,COMPLETED,273.53
ORD-00001442,CUST-000519,STORE-0008,2025-04-12,STORE,COMPLETED,336.91
ORD-00001443,CUST-000126,,2025-07-26,ECOMMERCE,COMPLETED,382.94
ORD-00001444,CUST-000252,,2026-05-01,ECOMMERCE,COMPLETED,461.95
ORD-00001445,CUST-000382,STORE-0012,2026-03-01,STORE,COMPLETED,603.52
ORD-00001446,CUST-000772,STORE-0009,2026-03-08,STORE,COMPLETED,137.12
ORD-00001447,CUST-000941,STORE-0007,2026-04-15,STORE,RETURNED,471.8
ORD-00001448,CUST-000967,,2025-01-31,ECOMMERCE,COMPLETED,696.58
ORD-00001449,CUST-000530,,2025-03-13,ECOMMERCE,COMPLETED,293.6
ORD-00001450,CUST-000169,,2026-03-21,ECOMMERCE,COMPLETED,686.89
ORD-00001451,CUST-000657,,2025-06-04,ECOMMERCE,CANCELLED,66.16
ORD-00001452,CUST-000731,STORE-0011,2026-06-17,STORE,RETURNED,386.09
ORD-00001453,CUST-000718,,2026-07-21,ECOMMERCE,COMPLETED,653.57
ORD-00001454,CUST-000353,STORE-0001,2025-10-14,STORE,CANCELLED,555.2
ORD-00001455,CUST-000414,STORE-0008,2025-07-30,STORE,CANCELLED,567.56
ORD-00001456,CUST-000453,STORE-0012,2025-12-20,STORE,CANCELLED,706.68
ORD-00001457,CUST-000203,STORE-0005,2025-03-28,STORE,COMPLETED,311.03
ORD-00001458,CUST-000758,,2025-05-10,ECOMMERCE,COMPLETED,493.6
ORD-00001459,CUST-000524,STORE-0009,2025-11-16,STORE,COMPLETED,684.99
ORD-00001460,CUST-000029,STORE-0009,2026-08-30,STORE,COMPLETED,751.52
ORD-00001461,CUST-000433,STORE-0009,2025-04-24,STORE,COMPLETED,759.8
ORD-00001462,CUST-000520,STORE-0006,2025-05-07,STORE,COMPLETED,591.1
ORD-00001463,CUST-000306,STORE-0010,2025-01-06,STORE,COMPLETED,884.91
ORD-00001464,CUST-000596,,2026-08-03,ECOMMERCE,COMPLETED,844.72
ORD-00001465,CUST-000865,,2025-08-28,ECOMMERCE,COMPLETED,266.81
ORD-00001466,CUST-000733,,2026-08-10,ECOMMERCE,COMPLETED,647.2
ORD-00001467,CUST-000254,STORE-0002,2025-12-02,STORE,COMPLETED,185.41
ORD-00001468,CUST-000466,,2025-04-11,ECOMMERCE,COMPLETED,391.74
ORD-00001469,CUST-000095,STORE-0001,2026-03-12,STORE,CANCELLED,436.48
ORD-00001470,CUST-000379,STORE-0011,2026-06-23,STORE,COMPLETED,509.69
ORD-00001471,CUST-000893,,2025-09-28,ECOMMERCE,COMPLETED,578.27
ORD-00001472,CUST-000706,,2026-05-17,ECOMMERCE,COMPLETED,383.98
ORD-00001473,CUST-000518,STORE-0003,2026-05-12,STORE,COMPLETED,129.51
ORD-00001474,CUST-000884,,2026-06-26,ECOMMERCE,COMPLETED,203.19
ORD-00001475,CUST-000765,STORE-0003,2026-07-27,STORE,COMPLETED,857.36
ORD-00001476,CUST-000419,STORE-0002,2025-05-04,STORE,COMPLETED,271.29
ORD-00001477,CUST-000121,STORE-0006,2025-11-09,STORE,PENDING,283.39
ORD-00001478,CUST-000811,STORE-0003,2025-05-26,STORE,COMPLETED,388.25
ORD-00001479,CUST-000313,,2025-10-18,ECOMMERCE,COMPLETED,739.93
ORD-00001480,CUST-000126,STORE-0009,2025-12-24,STORE,COMPLETED,54.54
ORD-00001481,CUST-000318,STORE-0010,2026-04-09,STORE,CANCELLED,706.49
ORD-00001482,CUST-000738,STORE-0010,2025-05-16,STORE,COMPLETED,461.72
ORD-00001483,CUST-000461,STORE-0011,2026-04-05,STORE,COMPLETED,659.16
ORD-00001484,CUST-000640,STORE-0011,2026-02-24,STORE,COMPLETED,811.72
ORD-00001485,CUST-000047,STORE-0011,2026-03-30,STORE,COMPLETED,586.64
ORD-00001486,CUST-000725,,2025-01-26,ECOMMERCE,COMPLETED,719.6
ORD-00001487,CUST-000575,,2025-05-07,ECOMMERCE,COMPLETED,90.36
ORD-00001488,CUST-000555,,2026-08-14,ECOMMERCE,COMPLETED,862.2
ORD-00001489,CUST-000769,STORE-0008,2026-05-30,STORE,CANCELLED,121.45
ORD-00001490,CUST-000185,,2025-01-20,ECOMMERCE,COMPLETED,197.14
ORD-00001491,CUST-000860,,2026-08-17,ECOMMERCE,COMPLETED,729.13
ORD-00001492,CUST-000412,STORE-0010,2025-02-16,STORE,COMPLETED,841.46
ORD-00001493,CUST-000185,STORE-0007,2025-01-25,STORE,COMPLETED,295.88
ORD-00001494,CUST-000118,STORE-0002,2026-07-09,STORE,COMPLETED,142.47
ORD-00001495,CUST-000092,STORE-0003,2025-11-11,STORE,RETURNED,615.57
ORD-00001496,CUST-000985,STORE-0006,2025-07-05,STORE,COMPLETED,66.77
ORD-00001497,CUST-000328,STORE-0003,2026-02-27,STORE,CANCELLED,243.27
ORD-00001498,CUST-000922,,2025-05-04,ECOMMERCE,COMPLETED,227.07
ORD-00001499,CUST-000243,STORE-0008,2026-06-05,STORE,COMPLETED,355.77
ORD-00001500,CUST-000063,STORE-0006,2026-04-21,STORE,COMPLETED,72.93
ORD-00001501,CUST-000649,STORE-0004,2025-01-20,STORE,COMPLETED,867.68
ORD-00001502,CUST-000253,,2026-07-23,ECOMMERCE,COMPLETED,126.13
ORD-00001503,CUST-000457,STORE-0002,2026-05-28,STORE,COMPLETED,871.6
ORD-00001504,CUST-000173,STORE-0004,2026-07-05,STORE,RETURNED,865.8
ORD-00001505,CUST-000043,STORE-0001,2026-04-21,STORE,RETURNED,564.35
ORD-00001506,CUST-000172,,2025-01-01,ECOMMERCE,COMPLETED,830.8
ORD-00001507,CUST-000257,STORE-0011,2026-01-25,STORE,PENDING,760.56
ORD-00001508,CUST-000861,STORE-0009,2025-10-16,STORE,COMPLETED,669.18
ORD-00001509,CUST-000308,STORE-0002,2026-02-09,STORE,COMPLETED,749.99
ORD-00001510,CUST-000287,,2026-03-19,ECOMMERCE,COMPLETED,461.77
ORD-00001511,CUST-000906,,2025-12-17,ECOMMERCE,COMPLETED,881.98
ORD-00001512,CUST-000280,,2025-09-09,ECOMMERCE,COMPLETED,299.65
ORD-00001513,CUST-000983,STORE-0010,2025-12-03,STORE,COMPLETED,627.28
ORD-00001514,CUST-000003,STORE-0010,2026-05-03,STORE,COMPLETED,23.48
ORD-00001515,CUST-000570,STORE-0012,2026-05-16,STORE,COMPLETED,491.25
ORD-00001516,CUST-000665,,2025-03-21,ECOMMERCE,COMPLETED,804.93
ORD-00001517,CUST-000456,,2025-05-07,ECOMMERCE,COMPLETED,734.31
ORD-00001518,CUST-000367,,2026-02-01,ECOMMERCE,COMPLETED,694.65
ORD-00001519,CUST-000009,,2025-05-08,ECOMMERCE,COMPLETED,843.58
ORD-00001520,CUST-000227,STORE-0012,2025-01-21,STORE,COMPLETED,617.29
ORD-00001521,CUST-000197,,2025-04-03,ECOMMERCE,COMPLETED,568.33
ORD-00001522,CUST-000227,,2025-08-28,ECOMMERCE,PENDING,871.06
ORD-00001523,CUST-000505,STORE-0012,2025-08-03,STORE,COMPLETED,886.07
ORD-00001524,CUST-000114,STORE-0005,2026-08-06,STORE,COMPLETED,165.87
ORD-00001525,CUST-000757,STORE-0010,2026-08-02,STORE,COMPLETED,535.53
ORD-00001526,CUST-000131,,2025-09-23,ECOMMERCE,RETURNED,772.1
ORD-00001527,CUST-000747,,2025-10-08,ECOMMERCE,COMPLETED,615.01
ORD-00001528,CUST-000710,,2026-06-30,ECOMMERCE,COMPLETED,617.4
ORD-00001529,CUST-000003,,2026-03-14,ECOMMERCE,COMPLETED,849.62
ORD-00001530,CUST-000962,STORE-0006,2026-03-19,STORE,COMPLETED,375.09
ORD-00001531,CUST-000531,STORE-0008,2026-05-23,STORE,COMPLETED,686.73
ORD-00001532,CUST-000230,,2025-02-18,ECOMMERCE,COMPLETED,386.75
ORD-00001533,CUST-000006,STORE-0007,2025-07-19,STORE,COMPLETED,793.89
ORD-00001534,CUST-000756,,2025-08-20,ECOMMERCE,RETURNED,390.08
ORD-00001535,CUST-000256,STORE-0004,2025-06-18,STORE,COMPLETED,70.62
ORD-00001536,CUST-000029,STORE-0008,2026-03-19,STORE,COMPLETED,539.39
ORD-00001537,CUST-000343,STORE-0005,2025-09-11,STORE,COMPLETED,225.95
ORD-00001538,CUST-000056,STORE-0006,2026-06-17,STORE,COMPLETED,850.04
ORD-00001539,CUST-000635,,2026-03-26,ECOMMERCE,COMPLETED,568.43
ORD-00001540,CUST-000088,STORE-0001,2025-02-04,STORE,COMPLETED,802.72
ORD-00001541,CUST-000802,,2025-05-11,ECOMMERCE,COMPLETED,725.11
ORD-00001542,CUST-000626,STORE-0011,2026-03-19,STORE,COMPLETED,614.64
ORD-00001543,CUST-000302,STORE-0007,2026-02-16,STORE,COMPLETED,680.49
ORD-00001544,CUST-000614,STORE-0011,2025-01-11,STORE,COMPLETED,425.83
ORD-00001545,CUST-000636,STORE-0010,2025-04-14,STORE,COMPLETED,844.76
ORD-00001546,CUST-000465,,2026-06-14,ECOMMERCE,COMPLETED,185.35
ORD-00001547,CUST-000610,STORE-0012,2025-03-11,STORE,COMPLETED,759.09
ORD-00001548,CUST-000130,,2026-06-06,ECOMMERCE,COMPLETED,387.59
ORD-00001549,CUST-000456,,2025-07-10,ECOMMERCE,COMPLETED,720.37
ORD-00001550,CUST-000320,STORE-0010,2026-03-23,STORE,COMPLETED,591.76
ORD-00001551,CUST-000598,STORE-0009,2025-05-30,STORE,COMPLETED,288.18
ORD-00001552,CUST-000378,STORE-0001,2026-06-15,STORE,COMPLETED,615.3
ORD-00001553,CUST-000520,STORE-0009,2025-02-25,STORE,COMPLETED,187.94
ORD-00001554,CUST-000931,STORE-0004,2025-03-12,STORE,COMPLETED,606.06
ORD-00001555,CUST-000479,,2025-12-06,ECOMMERCE,COMPLETED,516.0
ORD-00001556,CUST-000307,STORE-0007,2025-12-03,STORE,COMPLETED,417.06
ORD-00001557,CUST-000044,,2026-05-23,ECOMMERCE,COMPLETED,18.27
ORD-00001558,CUST-000236,STORE-0008,2025-08-07,STORE,COMPLETED,665.11
ORD-00001559,CUST-000340,,2026-01-20,ECOMMERCE,COMPLETED,178.06
